Reactions included in the STAND2020 chemical network,
compiled from Sources (A) and (B).

Source (A):
================================================================================
Title: A Chemical Kinetics Network for Lightning 
       and Life in Planetary Atmospheres 
Authors: Rimmer P.B., Helling C. 
Table: Stand2015 Chemical Kinetics Network
--------------------------------------------------------------------------------

Source (B):
================================================================================
Title: Hydroxide salts in the clouds of Venus: their effect on the 
       sulfur cycle and cloud droplet
Authors: Rimmer P.B., Jordan S., Constantinou T., Woitke P., Shorttle O., 
         Hobbs R., Paschodimas A. 
Table: Reactions Added and Updated for STAND2020
--------------------------------------------------------------------------------

================================================================================
Byte-by-byte Description of file
--------------------------------------------------------------------------------
   Bytes Format Units   Label     Explanations
--------------------------------------------------------------------------------
   1- 51 A38    ---     Reaction  Reaction
  52- 59 E8.2   ---     alpha     The {alpha} value
  61- 65 A5     ---   u_alpha     alpha units
  67- 72 F5.2   ---     beta      The {beta} value
  74- 81 F7.1   K       Ea        Ea (1)
  83- 86 A21    ---     Ref       Reference (2)
  87- 89 A3     ---     Flag      Flag (3)
--------------------------------------------------------------------------------

Note (1): Rate-constants --
    Rate constants for two-body reactions are calculated from alpha, beta, and 
    gamma according to the Kooij equation, with temperature normalised by 300K 
    in the beta term (consult Source (A): Section 2.1 on how the reaction 
    barrier is calculated). 

    Rate constants for reactions involving a third body follow the Lindemann 
    form. The reaction is first listed in the the network with alpha, beta, and 
    gamma values that correspond to the rate-constant in the low-pressure limit. 
    The reaction is then repeated with alpha, beta, and gamma values that 
    correspond to the rate-constant in the high-pressure limit (consult Source(A): 
    Section 2.2 on how the reaction barrier is calculated).

    * = Consult Source (A): Section 2.3 on how the reaction barrier is calculated.

Note (2): References --
   500 =  Raksit et al. (1984);
   501 =  McEwan et al. (1983);
   502 =  Jaffe and Klein(1974);
   503 =  Fehsenfeld and Ferguson(1972);
   504 =  Raksit and Warneck(1980c);
   505 =  Raksit and Warneck(1980b);
   506 =  Fehsenfeld and Ferguson(1971);
   507 =  Fehsenfeld et al. (1970);
   508 =  Ikezoe et al. (1987);
   509 =  Miller et al. (1984);
   510 =  Mackay et al. (1980);
   511 =  Field et al. (1957);
   512 =  Jarrold et al. (1983);
   513 =  Mayer and Lampe(1974a);
   514 =  Vogt et al. (1978);
   515 =  Melton and Rudolph(1960);
   516 =  Munson et al. (1964);
   517 =  Buttrill et al. (1974);
   518 =  Mayer and Lampe(1974b);
   519 =  Kumakura et al. (1979);
   520 =  Strausz et al. (1970);
   521 =  Hiraoka and Kebarle(1980);
   522 =  Ikezoe et al. (1987);
   523 =  Ausloos and Lias(1981);
   524 =  Tanner et al. (1979c);
   525 =  Dheandhanoo et al. (1984);
   526 =  Dunbar et al. (1972);
   527 =  Sieck and Searles(1970);
   528 =  Matsuoka and Ikezoe(1988);
   529 =  Clary et al. (1985);
   530 =  Armentrout et al. (1978);
   531 =  Adams et al. (1980);
   532 =  Smith and Adams(1980);
   533 =  Herbst et al. (1975);
   534 =  Fehsenfeld et al. (1976);
   535 =  Howorka et al. (1974);
   536 =  Ausloos(1975);
   537 =  Jones et al. (1981a);
   538 =  Lawson et al. (1976);
   539 =  Ikezoe et al. (1987);
   540 =  Fehsenfeld et al. (1975b);
   541 =  Lindinger et al. (1975a);
   542 =  Henis et al. (1973);
   543 =  Cheng et al. (1974);
   544 =  McAllister and Pitman(1976);
   545 =  Karpas et al. (1979);
   546 =  Bowers et al. (1969);
   547 =  Smith et al. (1976);
   548 =  Stevenson and Schissler(1955);
   549 =  Barassin et al. (1983);
   550 =  Huntress et al. (1971);
   551 =  Dotan et al. (1980);
   552 =  Durup-Ferguson et al. (1984);
   553 =  Ikezoe et al. (1987);
   554 =  Lindinger et al. (1975d);
   555 =  Liddy et al. (1977b);
   556 =  Adams and Smith(1976b);
   557 =  Smith and Adams(1981);
   558 =  Kemper et al. (1983);
   559 =  Fehsenfeld et al. (1978);
   560 =  Mackay et al. (1979);
   561 =  Bohme and Mackay(1981);
   562 =  Bohme et al. (1979);
   563 =  Smith and Adams(1977a);
   564 =  Ikezoe et al. (1987);
   565 =  Cheng and Lampe(1973);
   566 =  Neilson et al. (1978);
   567 =  Kappes and Staley(1981);
   568 =  2-0008,4-425: NOT FOUND;
   569 =  Adams and Smith(1976a);
   570 =  2-8002,4-111: NOT FOUND;
   571 =  Heimerl et al. (1969);
   572 =  Theard and Huntress(1974);
   573 =  Rowe et al. (1981);
   574 =  Smith et al. (1978);
   575 =  Tichy et al. (1979);
   576 =  Williamson and Beauchamp(1975);
   577 =  Fehsenfeld(1977);
   578 =  Fehsenfeld et al. (1969c);
   579 =  Ferguson(1968);
   580 =  Jaffe et al. (1973);
   581 =  Johnsen et al. (1970);
   582 =  Jones et al. (1981b);
   583 =  Kemper and Bowers(1984);
   584 =  Lindinger(1976);
   585 =  Glosik et al. (1978);
   586 =  Lindinger et al. (1974);
   587 =  Dunkin et al. (1971);
   588 =  Rowe et al. (1980);
   589 =  Fahey et al. (1981);
   590 =  Fehsenfeld(1969);
   591 =  Lindinger et al. (1975e);
   592 =  Lindinger et al. (1979);
   593 =  Raksit(1986);
   594 =  Tonkyn and Weisshaar(1986);
   595 =  Johnsen et al. (1974);
   596 =  Tanaka et al. (1976);
   597 =  Fehsenfeld and Ferguson(1970);
   598 =  Mackay et al. (1982);
   599 =  Moylan et al. (1985);
   600 =  Mackay et al. (1976b);
   601 =  Ausloos(1975);
   602 =  Ikezoe et al. (1987);
   603 =  Fehsenfeld(1975);
   604 =  Albritton et al. (1983);
   605 =  Fehsenfeld and Ferguson(1974);
   606 =  Ikezoe et al. (1987);
   607 =  Fehsenfeld et al. (1969b);
   608 =  Bohme et al. (1974);
   609 =  Bohme et al. (1971);
   610 =  Lifshitz et al. (1978);
   611 =  Lindinger et al. (1975b);
   612 =  Fehsenfeld et al. (1973);
   613 =  Dunkin et al. (1970);
   614 =  Payzant et al. (1976);
   615 =  Ferguson et al. (1969);
   616 =  Tanner et al. (1981);
   617 =  Bierbaum et al. (1976);
   618 =  Faigle et al. (1976);
   619 =  Howard et al. (1974);
   620 =  Young et al. (1971);
   621 =  Fehsenfeld et al. (1966a);
   622 =  Ikezoe et al. (1987);
   623 =  Bierbaum et al. (1984);
   624 =  Grabowski(1983);
   625 =  Streit(1982);
   626 =  McFarland et al. (1972);
   627 =  Parkes(1972a);
   628 =  Parkes(1972b);
   629 =  Bohme and Fehsenfeld(1969);
   630 =  Fehsenfeld et al. (1967b);
   631 =  Viggiano and Paulson(1983);
   632 =  Lifshitz and Tassa(1973);
   633 =  Marx et al. (1973);
   634 =  McKnight(1970);
   635 =  Fehsenfeld et al. (1969);
   636 =  Lifshitz et al. (1977);
   637 =  Fahey et al. (1982);
   638 =  Dunkin et al. (1972); 
   639 =  0.1 A - 370 A: Verner et al. (1993), Verner et al. (1995), Verner et al. (1996), 375.8 A - 1083 A: Badnell et al. (2005); 
   640 =  0 A - 120 A: Barfield et al. (1972), 120 A - 310 A: Henry (1970) , 313.3 A - 1226 A: Badnell et al. (2005); 
   641 =  Bethe and Salpeter(1957); 
   642 =  0 A - 20 A: Verner et al. (1993), Verner et al. (1995), Verner et al. (1996), 22.78 A - 504.26 A: Badnell et al. (2005); 
   643 =  0.1 A - 250 A: Verner et al. (1993), Verner et al. (1995), Verner et al. (1996), 256.8 A - 851.3 A: Badnell et al. (2005); 
   644 =  0.1 A - 230 A: Verner et al. (1993), Verner et al. (1995), Verner et al. (1996), 235.9 A - 910.44 A: Badnell et al. (2005); 
   645 =  1 A - 130 A: Barfield et al. (1972), 130 A - 200 A: Henry (1970) , 227.3 A - 790.1 A: Badnell et al. (2005);
   646 =  180 A - 16640 A: Geltman (1962); Broad and Reinhardt (1976);
   647 =  0.6 A - 918 A: Barfield et al. (1972); Padial et al. (1985), 918 A - 1210 A: Pouilly et al. (1983); Padial et al. (1985);
   648 =  12 A - 617 A: Walker and Kelly(1972), 827 A - 1170 A: Barsuhn & Nesbet (1978); van Dishoeck (1987), 1200 A - 3589.9 A: van Dishoeck (1987), branching ratio: Barsuhn and Nesbet (1978);
   649 =  0.61 A - 626.8 A: Barfield et al. (1972), 905.8 A - 1108 A: Lavendy et al. (1984),Lavendy et al. (1987);
   650 =  89.6 A - 564.5 A: Masuoka and Samson(1981) , 584.3 A - 835.29 A: Cairns and Samson (1965) ,Kronebusch and Berkowitz(1976) ;
   651 =  89.6 A - 584 A: Masuoka & Samson (1981); Kronebusch & Berkowitz (1976);
   652 =  0 A - 1117.8 A: McElroy and McConnell(1971);
   653 =  1 A - 200 A: {sigma}(H_2_) 2{sigma}(H)$, 209.3 A - 500 A: Samson & Cairns (1965); Browning & Fryar (1973), 500 A - 844 A: Cook and Metzger(1964), Browning and Fryar(1973);
   654 =  9.9 A - 247.2 A: Huffman(1969) , 303.8 A - 1037 A: Samson and Cairns(1965) ,Cook and Metzger(1964), Huffman et al. (1963), Kronebusch & Berkowitz (1976);
   655 =  1 A - 180 A: Huebner and Mukherjee (2015), 180 A - 580 A: Lee et al. (1973), Kronebusch and Berkowitz(1976), 580 A - 1350 A: Watanabe et al.(1967); Kronebusch and Berkowitz (1976), 1350 A - 1910 A: Marmo (1953);
   656 =  1 A - 1771.2 A: Barfield et al. (1972); Brion et al.(1979), 1771.2 A - 2000 A: Ackerman(1971) , 2000 A - 2200 A: Herman and Mentall(1982) , 2250 A - 2423.7 A: Shardanand and Rao (1977), branching ratio: Huffman (1969); Samson & Cairns (1964); Matsunaga & Watanabe (1967); Brion et al.(1979);
   657 =  Experimental  0.61 A - 625.8 A: Barfield et al. (1972), 1150 A - 1830 A: Nee and Lee(1984) , Theoretical: Van Dishoeck(1984) ;
   658 =  2 A - 270 A: Henry and McElroy(1968) , 303.78 A - 555.26 A: Cairns and Samson (1965) , 580 A - 1670 A: Nakata et al. (1965), branching ratio: Kronebusch and Berkowitz (1976); Nakata et al.(1965);
   659 =  1 A - 100 A: Barfield et al. (1972), 180 A - 700 A: Phillips et al. (1977),Dibeler et al. (1966), 700 A - 980.8 A: Phillips et al. (1977), Katayama et al.(1973); Watanabe and Jursa (1964), 980.8 A - 1860 A: Watanabe and Jursa (1964); Watanabe and Zelikoff (1953), branching ratio: McNesby et al.(1962); Slanger and Black (1982); Kronebusch and Berkowitz (1976);
   660 =  1 A - 1950 A: Huebner and Mukherjee (2015);
   661 =  1 A - 1850 A: Huebner and Mukherjee (2015);
   662 =  0.61 A - 625 A: Huebner and Mukherjee (2015); Barfield et al.(1972), 1080 A - 1700 A: Zelikoff et al. (1953), 1730 A - 2400 A: Selwyn et al. (1977), branching ratio: Okabe et al. (1978);
   663 =  1 A - 840 A: {sigma}(H_2_N) ~ 2{sigma}(H) + {sigma}(N), 1250 A - 1970 A: Saxon et al. (1983);
   664 =  0.6 A - 940 A: Huebner  and Mukherjee (2015) , 1080 A - 1800 A: Nakayama et al. (1959), 1850 A - 3978 A: Bass et al. (1976), branching ratio: Nakayama et al.(1959);
   665 =  0.6 A - 742 A: {sigma}(O_3_) 3{sigma}(O), 1060 A - 1360 A: Tanaka et al. (1953), 1365 A - 2000 A: Ackerman(1971) , 2975 A - 3300 A: Moortgat and Warneck (1975), 3300 A - 8500 A: Griggs (1968);
   666 =  600 A - 1000 A: Metzger and Cook(1964) , 1050 A - 2011 A: Nakayama and Watanabe(1964) , branching ratio: Schoen (1962); Okabe (1981,1983);
   667 =  0 A - 500 A: Barfield et al. (1972), 600 A - 1760 A: Mentall et al. (1971), 1760 A - 1850 A: Gentieu and Mentall (1970), 2000 A - 2634.7 A: Calvert and Pitts (1966), 2635.7 A - 3531.7 A: Rogers (1990), 3531.7 A - 3740 A: Calvert and Pitts (1966), branching ratio: Clark et al. (1978); Mentall et al. (1971); Guyon et al. (1976);
   668 =  0.61 A - 627 A: Barfield et al. (1972), 1200 A - 2000 A: Okabe(1970) , 2100 A - 2550 A: Dixon and Kirby (1968);
   669 =  0.6 A - 940 A: Barfield et al. (1972), 2000 A - 4000 A: Cox and Derwent(1977) , 3120 A - 3900 A: Stockwell and Calvert (1978);
   670 =  1 A - 350 A: Huebner and Mukherjee (2015) , 374.1 A - 1650 A: Sun and Weissler(1955), Watanabe and Sood (1965), 1650 A - 2170 A: Watanabe (1954), 2140 A - 2330 A: Thompson et al. (1963), branching ratio: McNesby et al. (1962); Schurath et al. (1969); Kronebusch and Berkowitz (1976);
   671 =  0.6 A - 630 A: Huebner and Mukherjee (2015), 915 A - 3980 A: {sigma}(NO_3_) {sigma}(NO_2_)$, 4000 A - 7030 A: Graham and Johnston(1978b) , branching ratio: Magnotta and Johnston (1980);
   672 =  23.6 A - 1370 A: Lukirskii et al. (1964); Rustgi (1964); Ditchburn (1955), 1380 A - 1600 A: Mount and Moos(1978) , branching ratio: Gorden & Ausloos (1967); Calvert & Pitts (1966); Stief et al. (1972); Slanger & Black (1982); Kronebusch & Berkowitz (1976);
   674 =  0 A - 1100 A: {sigma}(HNO_3_)  ~  {sigma}(NO_3_)$, 1100 A - 1900A: Okabe(1980) , 1900 A - 3300A: Molina and Molina (1981);
   675 =  1 A - 100 A: {sigma}(C_2_H_4_)  ~  2{sigma}(C) + 4{sigma}(H)$, 180 A - 1065 A: Lee et al. (1973); Schoen (1962), 1065 A - 1960 A: Schoen (1962); Zelikoff et al. (1953), branching ratio: Lee et al. (1973); McNesby and Okabe (1964); Back and Griffiths (1967);
   676 =  0.61 A - 250 A: {sigma}(C_2_H_4_)  ~  2{sigma}(C) + 6{sigma}(H)$, 354 A - 1127 A: Koch and Skibowski(1971) , 1160 A - 1200 A: Lombos et a. (1967), 1200 A - 1380 A: Okabe and Becker (1963), 1380 A - 1600 A: Mount and Moos (1978), branching ratio: Lias et al. (1970), Huebner and Mukherjee (2015);
   677 =  2000 A - 3450 A: Baulch et al. (1982), branching ratio: Weaver et al. (1977);
   678 =  1200 A - 2053 A: Salahub and Sandorfy(1971) , branching ratio: Porter & Noyes (1959); Huebner & Mukherjee (2015);
   679 =  0.1 A - 2412.63 A: Verner et al. (1993), Verner et al. (1995), Verner et al. (1996);
   680 =  0.1 A - 2856.34 A: Verner et al. (1993), Verner et al. (1995), Verner et al. (1996);
   681 =  0.61 A - 877.46 A: Barfield et al. (1972), 1050 A - 1350 A: Myer & Samson (1970), 1400 A - 2200 A: Inn (1975);
   682 =  Harada et al. (2010); Rimmer & Helling (2013);
   683 =  Harada  et al. (2010); 
   684 =  1 A - 3000 A: {sigma}(N_2_O_3_) ~ {sigma}(NO_2_) + {sigma}(NO)$, 3000 A - 4000 A: Stockwell and Calvert(1978);
   685 =  Pitts et al. (1982);
   686 =  Vakhtin et al. (2001);
   687 =  Fahr & Nayak (1994); Ferradaz et al. (2009); Friedrichs et al.(2002); Okabe (1981);
   688 =  Fahr and Nayak(1996);
   689 =  Prasad and Huntress(1980);
   690 =  Ercolano and Storey(2006);
   691 =  Amano et al. (1983);
   692 =  Andersson et al. (2003JPCA..107.5439A);
   693 =  Anglada et al. (2017PCCP...1912331A);
   694 =  Arthur & Cooper (1997);
   695 =  Ashmore & Burnett (1962);
   696 =  Atkinson et al. (1989JPCRD..18..881A);
   697 =  Atkinson et al. (2004ACP.....4.1461A);
   698 =  Barth et al. (2020);
   699 =  Baulch et al. (1981);
   700 =  Baulch et al. (1992JPCRD..21..411B);
   701 =  Baulch et al. (1994JPCRD..23..847B);
   702 =  Baulch et al. (2005JPCRD..34..757B);
   703 =  Becker et al. (1991);
   704 =  Benson (1989);
   705 =  Blitz et al. (2006JPCA..110.2996B);
   706 =  Bogdanchikov et al. (2004);
   707 =  Bozzelli & Dean (1989);
   708 =  Bozzelli & Dean (1995);
   709 =  Brown (1973);
   710 =  Brudnik et al. (2009);
   711 =  Bulatov et al. (1990);
   712 =  Burkholder et al. (2020);
   713 =  Campbell & Gray (1973CPL....18..607C);
   714 =  Cardelino et al. (2003JPCA..107.3708C);
   715 =  Caridade et al. (2005JPCA..109.2356C);
   716 =  Carl et al. (2005JChPh.122k4307C);
   717 =  Choi & Lin (2005);
   718 =  Chung et al. (1975);
   719 =  Clyne & Watson (1974);
   720 =  Clyne & Townsend (1975);
   721 =  Clyne et al. (1984);
   722 =  Cobos et al. (1985);
   723 =  Cohen & Westberg (1991JPCRD..20.1211C);
   724 =  Cook et al. (1981JChPh..74..545C);
   725 =  Cooper & Hershberger (1992);
   726 =  Craven & Murrell (1987);
   727 =  DeMore et al. (1985Icar...63..347D);
   728 =  Dorthe et al. (1991);
   729 =  Du et al. (2008JChPh.128t4306D);
   730 =  Duran et al. (1989);
   731 =  Eibling & Kaufman (1983AtmEn..17..429E);
   732 =  Eiteneer et al. (1998JPCA..102.5196E);
   733 =  Ennis & Birks (1988);
   734 =  EstupiÃ±Ã¡n et al. (2001JPCA..105.9697E);
   735 =  Fairbairn (1969RSPSA.312..207F);
   736 =  Faravelli et al. (2000);
   737 =  Fernandes et al. (2006JPCA..110.4442F);
   738 =  Fritz et al. (1982);
   739 =  Fujii et al. (1985CPL...122..489F);
   740 =  Fulle et al. (1996JChPh.105.1001F);
   741 =  Fulle et al. (1998JChPh.108.5391F);
   742 =  Gao et al. (2015CPL...624...83G);
   743 =  Garland (1998CPL...290..385G);
   744 =  Golden et al. (2003JPCA..10711057G);
   745 =  Gordon et al. (1971JPhCh..75.2087G);
   746 =  Goumri et al. (1995);
   747 =  Goumri et al. (1999JPCA..10311328G);
   748 =  Greaves et al. (2020NatAs.tmp..178G);
   749 =  Harada et al. (2010ApJ...721.1570H);
   750 =  Harding et al. (2007JPCA..111.3789H);
   751 =  Herndon et al. (1999JPCA..103.6778H);
   752 =  Hickson & Keyser (2005JPCA..109.6887H);
   753 =  Hindiyarti et al. (2007JPCA..111.3984H);
   754 =  Hobbs et al. (2020);
   755 =  Hong et al. (2012);
   756 =  Huynh & Violi (2008);
   757 =  Hwang et al. (2010);
   758 =  Iyer et al. (1983);
   759 =  Jacobs et al. (1989);
   760 =  Jasper et al. (2007JPCA..111.3932J);
   761 =  Jasper et al. (2009);
   762 =  Javoy et al. (2003);
   763 =  Jodkowski et al. (1995CPL...240...63J);
   764 =  Jourdain et al. (1979);
   765 =  Ju & Wang (2010);
   766 =  Karkach & Osherov (1999JChPh.11011918K);
   767 =  Keyser (1980);
   768 =  Klippenstein & Kim (1993JChPh..99.5790K);
   769 =  Klippenstein et al. (2009);
   770 =  Knipovich et al. (1988);
   771 =  Krasnopolsky & Pollack (1994Icar..109...58K);
   772 =  Krasnopolsky (2007Icar..191...25K);
   773 =  Krasnoperov et al. (1984CP.....89..297K);
   774 =  Krasnoperov & Michael (2004JPCA..108.5643K);
   775 =  Kurbanov & Mamedov (1995);
   776 =  KurtÃ©n et al. (2010PCCP...1212833K);
   777 =  Laidler & Wojciechowski (1961RSPSA.260..103L);
   778 =  Lamb et al. (1984);
   779 =  Li et al. (2004CP....307...35L);
   780 =  Lilenfeld & Richardson (1977JChPh..67.3991L);
   781 =  Lissianski et al. (1995CPL...240...57L);
   782 =  Lovejoy et al. (1987);
   783 =  Lovejoy et al. (1996);
   784 =  Lu et al. (2003JPCA..10711020L);
   785 =  Markwalder et al. (1993);
   786 =  MartÃ­nez et al. (2000CPL...329..191M);
   787 =  Martinotti et al. (1968);
   788 =  Miller et al. (2003);
   789 =  Mills (1998PhDT........17M);
   790 =  Mills et al. (2007GMS...176...73M);
   791 =  Monks et al. (1993JGR....9817115M);
   792 =  Montoya et al. (2005JPCA..109.1057M);
   793 =  Moses et al. (2002Icar..156...76M);
   794 =  Mousavipour et al. (2003JPCA..107.3752M);
   795 =  Mousavipour et al. (2009JPCA..11312961M);
   796 =  Murakami et al. (2003JPCA..10710996M);
   797 =  Natarajan et al. (1997);
   798 =  Nava & Stief (1989);
   799 =  Nicholas et al. (1979);
   800 =  Nickolaisen et al. (1994);
   801 =  Pagsberg et al. (1979);
   802 =  Robertson & Smith (2006JPCA..110.6673R);
   803 =  Roose et al. (1978);
   804 =  Rowe et al. (1998);
   805 =  Schindler et al. (1996);
   806 =  Seinfeld & Pandis (2016);
   807 =  SellevÃ¥g et al. (2009JPCA..113.4457S);
   808 =  Sendt et al. (2002);
   809 =  Sendt & Haynes (2005JPCA..109.8180S);
   810 =  Senosiain et al. (2006JPCA..110.5772S);
   811 =  Sharkey et al. (1994);
   812 =  Shum & Benson (1985);
   813 =  Singleton & CvetanoviÄ‡ (1988JPCRD..17.1377S);
   814 =  Slack (1976JChPh..64..228S);
   815 =  Stoeckel et al. (1985CP.....95..135S);
   816 =  Stone & Rowley (2005PCCP....7.2156S);
   817 =  Strausz et al. (1968);
   818 =  Streit et al. (1976JChPh..65.4761S);
   819 =  Takahashi & Miyazaki (1977);
   820 =  Tizniti et al. (2010PCCP...1212702T);
   821 =  Toby et al. (1984);
   822 =  Tsang & Hampson (1986JPCRD..15.1087T);
   823 =  Tsang (1987);
   824 =  Tsang & Herron (1991JPCRD..20..609T);
   825 =  Tsang & Walker (1992JPCRD..21..753T);
   826 =  Tsang (1992);
   827 =  Tsuboi & Hashimoto (1981JaJAP..20..985T);
   828 =  Tsuboi et al. (1981);
   829 =  Tsuchiya et al. (1994);
   830 =  Tsuchiya et al. (1996);
   831 =  Tsuchiya et al. (1997);
   832 =  TurÃ¡nyi et al. (2012);
   833 =  Vandeputte et al. (2010JPCA..11410531V);
   834 =  Vidal et al. (2017MNRAS.469..435V);
   835 =  Wang & Howard (1990);
   836 =  Wang & Hou (2005CPL...410..235W);
   837 =  Watson et al. (1976JChPh..65.2126W);
   838 =  Wei & Timmons (1975JChPh..62.3240W);
   839 =  Wine et al. (1988);
   840 =  Woiki & Roth (1995);
   841 =  Wooldridge et al. (1996);
   842 =  Xu & Sun (1998JPCA..102.1194X);
   843 =  Xu & Sun (1999);
   844 =  Xu & Lin (2009);
   845 =  Yasunaga et al. (2008);
   846 =  Yoshimura et al. (1992CPL...189..199Y);
   847 =  Yung & Demore (1982Icar...51..199Y);
   848 =  Zanchet et al. (2018PCCP...20.5415Z);
   849 =  Zhang & Bauer (1997);
   850 =  Zhang et al. (2012Icar..217..714Z);
   851 =  Kley & Welge (1965); Chen et al. (1991);
   852 =  Roxlo & Mandl (1980); Tellinghuisen (2003); Burkholder et al. (2020);
   853 =  Barfield et al. (1972); Okabe et al. (1971); Moule & Foo (1971); Burkholder et al. (2020);
   854 =  Barfield et al. (1972); Watanabe & Jursa (1964); Goodeve & Stein (1931);
   855 =  Mills (1998); Krasnopolsky (2007);
   856 =  Mills (1998);
   857 =  Barfield et al. (1972); Phillips (1981);
   858 =  Barfield et al. (1972); Wu & Judge (1981); Golomb et al. (1962); Freeman et al. (1984);
   859 =  Hintze et al. (2003); Burkholder & McKeen (1997);
   860 =  Barfield et al. (1972); Carnovale et al. (1982); Lee & Chiang (1982); Matsunaga & Watanabe (1967); Molina et al. (1981); Black et al. (1975); Okabe (1978);
   861 =  Lane & Kjaergaard (2008); Farahani et al. (2019);
   862 =  Burkholder et al. (2020);
   863 =  Barfield et al. (1972); Carnovale et al. (1982);
   864 =  Barfield et al. (1972); Vaghjiani (1993); Steer & Knight (1968).

Note (3): Flags --
    a = This reaction is not reversed;
    b = The rate constant for this reaction was miswritten in 
        Krasnopolsky (2007Icar..191...25K); Zhang et al. (2012Icar..217..714Z).

-------------------------------------------------------------------------------------
C + C + M => C_2 + M                               5.46E-31 cm6/s  -1.6       0.0 814                 
C + C + M => C_2 + M                               2.16E-11 cm3/s   0.0       0.0 787            
CH + M => C + H + M                                3.16E-10 cm6/s   0.00  33700.0 2
CH + M => C + H + M                                7.63E+09 cm3/s  -1.00  33700.0
CN + M => C + N + M                                1.00E-09 cm6/s   0.00  71000.0 3
CN + M => C + N + M                                2.42E+10 cm3/s   0.00  71000.0
C + O + M => CO + M                                2.00E-34 cm6/s   0.0       0.0 735             
C + O + M => CO + M                                4.82E-15 cm3/s  -1.0       0.0 Est.                      
H + H + M => H_2 + M                               9.13E-33 cm6/s  -0.60      0.0 30
H + H + M => H_2 + M                               1.00E-11 cm3/s   0.00      0.0 5
H + N + M => HN + M                                5.02E-32 cm6/s   0.0       0.0 709                 
H + N + M => HN + M                                1.21E-12 cm3/s  -1.0       0.0 Est.                      
H + O + M => HO + M                                4.33E-32 cm6/s  -1.00      0.0 7
H + O + M => HO + M                                1.05E-12 cm3/s  -2.00      0.0
N + N + M => N_2 + M                               1.25E-32 cm6/s   0.0       0.0 770             
N + N + M => N_2 + M                               5.00E-16 cm3/s   0.0       0.0 819             
N + O + M => NO + M                                3.26E-33 cm6/s   0.0       0.0 713              
N + O + M => NO + M                                7.87E-14 cm3/s  -1.0       0.0 Est.                      
O + O + M => O_2 + M                               1.67E-33 cm6/s  -1.0       0.0 762                 
O + O + M => O_2 + M                               1.21E-11 cm3/s  -2.0       0.0 Est.                      
O_2 + O + M => O_3 + M                             6.00E-34 cm6/s  -2.40      0.0 169
O_2 + O + M => O_3 + M                             2.81E-12 cm3/s   0.00      0.0 11
C_2H + M => C_2 + H + M                            5.00E-01 cm6/s  -5.16  57400.0 1
C_2H + M => C_2 + H + M                            1.21E+18 cm3/s  -6.16  57400.0
CNC + M => C_2 + N + M                             5.00E-01 cm6/s  -5.16  57400.0 Est
CNC + M => C_2 + N + M                             1.21E+18 cm3/s  -6.16  57400.0
C_2O + M => C_2 + O + M                            5.00E-01 cm6/s  -5.16  57400.0 Est
C_2O + M => C_2 + O + M                            1.21E+18 cm3/s  -6.16  57400.0
CH_2 + M => CH + H + M                             9.33E-09 cm6/s   0.00  45100.0 12
CH_2 + M => CH + H + M                             2.25E+11 cm3/s  -1.00  45100.0
C + H_2 + M => CH_2 + M                            7.00E-32 cm6/s   0.00      0.0 13
C + H_2 + M => CH_2 + M                            1.70E-11 cm3/s   0.00     57.0
HCN + M => HNC + M                                 1.45E-06 cm6/s   1.00  23800.0 14
HCN + M => HNC + M                                 3.50E+13 cm3/s   0.00  23800.0
CN + H + M => HCN + M                              9.35E-30 cm6/s  -2.0     520.0 825                 
CN + H + M => HCN + M                              1.73E-10 cm3/s  -0.5       0.0 825                 
H + CO + M => CHO + M                              1.40E-34 cm6/s   0.00    100.0 15
H + CO + M => CHO + M                              1.96E-13 cm3/s   0.00   1370.0
NCO + M => CO + N + M                              3.65E-10 cm6/s   0.00  27200.0 16
NCO + M => CO + N + M                              8.82E+09 cm3/s  -1.00  27200.0
CO + O + M => CO_2 + M                             1.20E-32 cm6/s   0.0    2160.0 739                 
CO + O + M => CO_2 + M                             1.00E-14 cm3/s   0.0    1630.0 821                  
H_2N + M => HN + H + M                             1.99E-09 cm6/s   0.00  38300.0 6
H_2N + M => HN + H + M                             4.81E+10 cm3/s  -1.00  38300.0
HO + H + M => H_2O + M                             6.78E-31 cm6/s  -2.00      0.0 5
HO + H + M => H_2O + M                             2.09E-10 cm3/s   0.00      0.0
NO + H + M => HNO + M                              1.34E-31 cm6/s  -1.32    370.0 824                 
NO + H + M => HNO + M                              2.44E-10 cm3/s  -0.41      0.0 824                 
O_2 + H + M => HO_2 + M                            4.11E-32 cm6/s  -1.10      0.0 832               
O_2 + H + M => HO_2 + M                            7.51E-11 cm3/s   0.0       0.0 722                 
N_2O + M => N_2 + O + M                            9.51E-10 cm6/s   0.00  29000.0 19
N_2O + M => N_2 + O + M                            2.30E+10 cm3/s  -1.00  29000.0
NO + O + M => NO_2 + M                             9.00E-32 cm6/s  -1.50      0.0 169
NO + O + M => NO_2 + M                             3.00E-11 cm3/s   0.00      0.0
CH + H_2 + M => CH_3 + M                           9.00E-31 cm6/s   0.00    550.0 21
CH + H_2 + M => CH_3 + M                           2.01E-10 cm3/s   0.15      0.0 20
H + CH_2 + M => CH_3 + M                           5.63E-31 cm6/s   0.00      0.0 21
H + CH_2 + M => CH_3 + M                           2.01E-11 cm3/s   0.15      0.0
